Province/State,Country/Region,Lat,Long,Time,Daily Confirmed,Daily Death,Daily Recovered,Cum Confirmed,Cum Death,Cum Recovered,PCum Confirmed,PCum Death,PCum Recovered,dPCum Confirmed,dPCum Death,dPCum Recovered,Mortality,perchange Confirmed,perchange Death,perchange Recovered,Lat Long
"Umatilla, OR",US,45.775,-118.7606,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.775,-118.7606"
"Fulton County, GA",US,33.8034,-84.3963,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.8034,-84.3963"
"Washington County, OR",US,45.547,-123.1386,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.547,-123.1386"
"Snohomish County, WA",US,48.033,-121.8339,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.033,-121.8339"
"Humboldt County, CA",US,40.745,-123.8695,2020-02-23,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.745,-123.8695"
"Sacramento County, CA",US,38.4747,-121.3542,2020-02-23,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.4747,-121.3542"
"San Diego County, CA",US,32.7157,-117.1611,2020-02-23,0,0,0,2,0,1,2,0,1,0,0,0,0.0,0.0,0.0,0.0,"32.7157,-117.1611"
"San Benito, CA",US,36.5761,-120.9876,2020-02-23,0,0,0,2,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.5761,-120.9876"
"Los Angeles, CA",US,34.0522,-118.2437,2020-02-23,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.0522,-118.2437"
"King County, WA",US,47.6062,-122.3321,2020-02-23,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"47.6062,-122.3321"
"Cook County, IL",US,41.7377,-87.6976,2020-02-23,0,0,0,2,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,"41.7377,-87.6976"
"Skagit, WA",US,48.4242,-121.7114,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.4242,-121.7114"
"Thurston, WA",US,46.8646,-122.7696,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.8646,-122.7696"
"Island, WA",US,48.1976,-122.5795,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.1976,-122.5795"
"Whatcom, WA",US,48.8787,-121.9719,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.8787,-121.9719"
"Marin, CA",US,38.0834,-122.7633,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.0834,-122.7633"
"Calaveras, CA",US,38.196,-120.6805,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.196,-120.6805"
"Stanislaus, CA",US,37.5091,-120.9876,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.5091,-120.9876"
"San Joaquin, CA",US,36.6066,-120.189,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.6066,-120.189"
"Essex, MA",US,42.632,-70.7829,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.632,-70.7829"
"Charlton, GA",US,30.7917,-82.0843,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.7917,-82.0843"
"Collier, FL",US,26.07,-81.4279,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.07,-81.4279"
"Pinellas, FL",US,27.8764,-82.7779,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"27.8764,-82.7779"
"Alachua, FL",US,29.7938,-82.4944,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.7938,-82.4944"
"Nassau, FL",US,30.5927,-81.8224,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.5927,-81.8224"
"Pasco, FL",US,28.3232,-82.4319,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"28.3232,-82.4319"
"Dallas, TX",US,32.7767,-96.79700000000001,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.7767,-96.79700000000001"
"Tarrant, TX",US,32.7732,-97.3517,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.7732,-97.3517"
"Montgomery, TX",US,30.3883,-95.6963,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.3883,-95.6963"
"Middlesex, NJ",US,40.5726,-74.4927,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.5726,-74.4927"
"Jefferson, CO",US,39.58,-105.2663,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.58,-105.2663"
"Multnomah, OR",US,45.5146,-122.5863,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.5146,-122.5863"
"Polk, OR",US,44.9267,-123.4919,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.9267,-123.4919"
"Deschutes, OR",US,43.8325,-121.2617,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.8325,-121.2617"
"McHenry, IL",US,42.3334,-88.2668,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.3334,-88.2668"
"Lake, IL",US,42.3689,-87.8272,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.3689,-87.8272"
"Bucks, PA",US,40.4108,-75.2479,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.4108,-75.2479"
"Hanover, VA",US,37.7772,-77.5161,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.7772,-77.5161"
"Lancaster, SC",US,34.7253,-80.6771,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.7253,-80.6771"
"Sullivan, TN",US,36.4933,-82.3452,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.4933,-82.3452"
"Johnson, IN",US,39.4638,-86.1345,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.4638,-86.1345"
"Howard, IN",US,40.4483,-86.1345,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.4483,-86.1345"
"St. Joseph, IN",US,41.6228,-86.3377,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.6228,-86.3377"
"Knox, NE",US,42.6712,-97.8722,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.6712,-97.8722"
"Stark, OH",US,40.8685,-81.2519,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.8685,-81.2519"
"Anoka, MN",US,45.3293,-93.2197,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.3293,-93.2197"
"Olmsted, MN",US,43.9952,-92.3814,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.9952,-92.3814"
"Summit, UT",US,40.8298,-110.9984,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.8298,-110.9984"
"Fairfield, CT",US,41.256,-73.3709,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.256,-73.3709"
"Litchfield, CT",US,41.7866,-73.2765,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.7866,-73.2765"
"Orleans, LA",US,29.9511,-90.0715,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.9511,-90.0715"
"Pennington, SD",US,43.8901,-102.2548,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.8901,-102.2548"
"Beadle, SD",US,44.4797,-98.2213,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.4797,-98.2213"
"Charles Mix, SD",US,43.0985,-98.3965,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.0985,-98.3965"
"Davison, SD",US,43.7242,-98.2213,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.7242,-98.2213"
"Minnehaha, SD",US,43.6632,-96.8351,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.6632,-96.8351"
"Bon Homme, SD",US,42.9815,-97.8722,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.9815,-97.8722"
"Socorro, NM",US,33.8837,-106.7235,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.8837,-106.7235"
"Bernalillo, NM",US,35.0178,-106.6291,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.0178,-106.6291"
"Oakland, MI",US,42.5922,-83.3362,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.5922,-83.3362"
"Wayne, MI",US,42.2791,-83.3362,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.2791,-83.3362"
"New Castle, DE",US,39.5393,-75.6674,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.5393,-75.6674"
,Cuba,22.0,-80.0,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"22.0,-80.0"
,Guyana,5.0,-58.75,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"5.0,-58.75"
Australian Capital Territory,Australia,-35.4735,149.0124,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-35.4735,149.0124"
United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-23,0,0,0,9,0,8,9,0,8,0,0,0,0.0,0.0,0.0,0.0,"55.3781,-3.4360000000000004"
,Kazakhstan,48.0196,66.9237,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.0196,66.9237"
French Polynesia,France,-17.6797,149.4068,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-17.6797,149.4068"
,Cayman Islands,19.3133,-81.2546,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"19.3133,-81.2546"
,Guadeloupe,16.265,-61.551,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"16.265,-61.551"
Manitoba,Canada,53.7609,-98.8139,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"53.7609,-98.8139"
Saskatchewan,Canada,52.9399,-106.4509,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"52.9399,-106.4509"
,Ethiopia,9.145,40.4897,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"9.145,40.4897"
,Sudan,12.8628,30.2176,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.8628,30.2176"
,Guinea,9.9456,-9.6966,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"9.9456,-9.6966"
,Aruba,12.5211,-69.9683,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.5211,-69.9683"
Grand Princess,Canada,37.6489,-122.6655,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.6489,-122.6655"
,Kenya,-0.0236,37.9062,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-0.0236,37.9062"
,Antigua and Barbuda,17.0608,-61.7964,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"17.0608,-61.7964"
Alabama,US,32.3182,-86.9023,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.3182,-86.9023"
,Uruguay,-32.5228,-55.7658,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-32.5228,-55.7658"
,Ghana,7.9465,-1.0232,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"7.9465,-1.0232"
Puerto Rico,US,18.2208,-66.5901,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.2208,-66.5901"
,Jersey,49.19,-2.11,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"49.19,-2.11"
,Namibia,-22.9576,18.4904,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-22.9576,18.4904"
,Seychelles,-4.6796,55.492,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-4.6796,55.492"
,Trinidad and Tobago,10.6918,-61.2225,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"10.6918,-61.2225"
,Venezuela,6.4238,-66.5897,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"6.4238,-66.5897"
,Curacao,12.1696,-68.99,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.1696,-68.99"
,Eswatini,-26.5225,31.4659,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-26.5225,31.4659"
,Gabon,-0.8037,11.6094,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-0.8037,11.6094"
,Guatemala,15.7835,-90.2308,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"15.7835,-90.2308"
,Guernsey,49.45,-2.58,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"49.45,-2.58"
,Mauritania,21.0079,10.9408,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"21.0079,10.9408"
,Rwanda,-1.9403,29.8739,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-1.9403,29.8739"
,Saint Lucia,13.9094,-60.9789,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"13.9094,-60.9789"
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.9843,-61.2872"
,Suriname,3.9193,-56.0278,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"3.9193,-56.0278"
"Virgin Islands, U.S.",US,18.3358,-64.8963,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.3358,-64.8963"
,occupied Palestinian territory,31.9522,35.2332,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"31.9522,35.2332"
French Guiana,France,3.9339,-53.1258,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"3.9339,-53.1258"
Guam,US,13.4443,144.7937,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"13.4443,144.7937"
,Kosovo,42.6026,20.903000000000002,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.6026,20.903000000000002"
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"53.1355,-57.6604"
Prince Edward Island,Canada,46.5107,-63.4168,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.5107,-63.4168"
,Central African Republic,6.6111,20.9394,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"6.6111,20.9394"
,Congo (Brazzaville),-4.0383,21.7587,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-4.0383,21.7587"
,Equatorial Guinea,1.5,10.0,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"1.5,10.0"
Mayotte,France,-12.8275,45.1662,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-12.8275,45.1662"
,Uzbekistan,41.3775,64.5853,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.3775,64.5853"
,Thailand,15.0,101.0,2020-02-24,0,0,0,35,0,21,35,0,21,0,0,4,0.0,0.0,0.0,0.0,"15.0,101.0"
,Japan,36.0,138.0,2020-02-24,12,0,0,159,1,22,147,1,22,25,0,0,0.6289308176100629,8.16326530612245,0.0,0.0,"36.0,138.0"
,Singapore,1.2833,103.8333,2020-02-24,0,0,0,89,0,51,89,0,51,4,0,14,0.0,0.0,0.0,0.0,"1.2833,103.8333"
,Nepal,28.1667,84.25,2020-02-24,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"28.1667,84.25"
,Malaysia,2.5,112.5,2020-02-24,0,0,3,22,0,18,22,0,15,0,0,0,0.0,0.0,0.0,20.0,"2.5,112.5"
British Columbia,Canada,49.2827,-123.1207,2020-02-24,0,0,0,6,0,0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,"49.2827,-123.1207"
New South Wales,Australia,-33.8688,151.2093,2020-02-24,0,0,0,4,0,4,4,0,4,0,0,0,0.0,0.0,0.0,0.0,"-33.8688,151.2093"
Victoria,Australia,-37.8136,144.9631,2020-02-24,0,0,0,4,0,4,4,0,4,0,0,0,0.0,0.0,0.0,0.0,"-37.8136,144.9631"
Queensland,Australia,-28.0167,153.4,2020-02-24,0,0,0,5,0,1,5,0,1,0,0,0,0.0,0.0,0.0,0.0,"-28.0167,153.4"
,Cambodia,11.55,104.9167,2020-02-24,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"11.55,104.9167"
,Sri Lanka,7.0,81.0,2020-02-24,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"7.0,81.0"
,Germany,51.0,9.0,2020-02-24,0,0,0,16,0,14,16,0,14,0,0,0,0.0,0.0,0.0,0.0,"51.0,9.0"
,Finland,64.0,26.0,2020-02-24,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"64.0,26.0"
,United Arab Emirates,24.0,54.0,2020-02-24,0,0,0,13,0,4,13,0,4,0,0,0,0.0,0.0,0.0,0.0,"24.0,54.0"
,Philippines,13.0,122.0,2020-02-24,0,0,0,3,1,1,3,1,1,0,0,0,33.333333333333336,0.0,0.0,0.0,"13.0,122.0"
,India,21.0,78.0,2020-02-24,0,0,0,3,0,3,3,0,3,0,0,0,0.0,0.0,0.0,0.0,"21.0,78.0"
,Italy,43.0,12.0,2020-02-24,74,4,0,229,7,2,155,3,2,93,1,1,3.056768558951965,47.74193548387097,133.33333333333334,0.0,"43.0,12.0"
,Sweden,63.0,16.0,2020-02-24,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"63.0,16.0"
,Spain,40.0,-4.0,2020-02-24,0,0,0,2,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,"40.0,-4.0"
South Australia,Australia,-34.9285,138.6007,2020-02-24,0,0,0,2,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,"-34.9285,138.6007"
,Belgium,50.8333,4.0,2020-02-24,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"50.8333,4.0"
,Egypt,26.0,30.0,2020-02-24,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.0,30.0"
From Diamond Princess,Australia,35.4437,139.638,2020-02-24,0,0,0,7,0,0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.4437,139.638"
,Lebanon,33.8547,35.8623,2020-02-24,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.8547,35.8623"
,Iraq,33.0,44.0,2020-02-24,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.0,44.0"
,Oman,21.0,57.0,2020-02-24,2,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"21.0,57.0"
,Afghanistan,33.0,65.0,2020-02-24,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.0,65.0"
,Bahrain,26.0275,50.55,2020-02-24,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"26.0275,50.55"
,Kuwait,29.5,47.75,2020-02-24,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"29.5,47.75"
,Algeria,28.0339,1.6596,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"28.0339,1.6596"
,Croatia,45.1,15.2,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.1,15.2"
,Switzerland,46.8182,8.2275,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.8182,8.2275"
,Austria,47.5162,14.5501,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.5162,14.5501"
,Israel,31.0,35.0,2020-02-24,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"31.0,35.0"
,Pakistan,30.3753,69.3451,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"30.3753,69.3451"
,Brazil,-14.235,-51.9253,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-14.235,-51.9253"
,Georgia,42.3154,43.3569,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.3154,43.3569"
,Greece,39.0742,21.8243,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.0742,21.8243"
,North Macedonia,41.6086,21.7453,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.6086,21.7453"
,Norway,60.472,8.4689,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"60.472,8.4689"
,Romania,45.9432,24.9668,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.9432,24.9668"
,Estonia,58.5953,25.0136,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"58.5953,25.0136"
,Netherlands,52.1326,5.2913,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"52.1326,5.2913"
,San Marino,43.9424,12.4578,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.9424,12.4578"
,Belarus,53.7098,27.9534,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"53.7098,27.9534"
,Iceland,64.9631,-19.0208,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"64.9631,-19.0208"
,Lithuania,55.1694,23.8813,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"55.1694,23.8813"
,Mexico,23.6345,-102.5528,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"23.6345,-102.5528"
,New Zealand,-40.9006,174.886,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-40.9006,174.886"
,Nigeria,9.082,8.6753,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"9.082,8.6753"
Western Australia,Australia,-31.9505,115.8605,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-31.9505,115.8605"
,Ireland,53.1424,-7.6921,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"53.1424,-7.6921"
,Luxembourg,49.8153,6.1296,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"49.8153,6.1296"
,Monaco,43.7333,7.4167,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.7333,7.4167"
,Qatar,25.3548,51.1839,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"25.3548,51.1839"
,Ecuador,-1.8312,-78.1834,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-1.8312,-78.1834"
,Azerbaijan,40.1431,47.5769,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.1431,47.5769"
,Armenia,40.0691,45.0382,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.0691,45.0382"
,Dominican Republic,18.7357,-70.1627,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.7357,-70.1627"
,Indonesia,-0.7893,113.9213,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-0.7893,113.9213"
,Portugal,39.3999,-8.2245,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.3999,-8.2245"
,Andorra,42.5063,1.5218,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.5063,1.5218"
Tasmania,Australia,-41.4545,145.9707,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-41.4545,145.9707"
,Latvia,56.8796,24.6032,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"56.8796,24.6032"
,Morocco,31.7917,-7.0926,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"31.7917,-7.0926"
